Sigla,Codigo,Município,Despesa,Receita,score_total,Receita-capital,Despesa-capital,score_capital,PIB
SP,3547403,Santa Rita d'Oeste,6648502,11804048,0.5632391394,"900,286",1306294,1.450976,20455
SP,3547502,Santa Rita do Passa Quatro,33757320,63900347,0.5282807071,"3,008,853",6645021,2.208490,206953
SP,3547601,Santa Rosa de Viterbo,28147567,46209903,0.6091241268,"2,656,512",6864654,2.584085,218575
SP,3547650,Santa Salete,4538789,9293962,0.4883588797,"1,281,029",1197203,0.934563,14097
SP,3547700,Santo Anastácio,,,#DIV/0!,"1,104,781",2992384,2.708576,111673
SP,3547809,Santo André,670833773,1573740819,0.4262669973,"32,536,554",131141795,4.030599,7700712
SP,3547908,Santo Antônio da Alegria,8145453,15769053,0.5165466996,"1,747,750",2237505,1.280220,45158
SP,3548005,Santo Antônio de Posse,26093679,58200409,0.4483418424,"269,698",6655300,24.676903,173008
SP,3548054,Santo Antônio do Aracanguá,20122631,34969129,0.5754398708,"799,717",3718799,4.650142,111916
SP,3548104,Santo Antônio do Jardim,7980847,13371158,0.5968702714,"715,133",1432100,2.002565,45835
SP,3548203,Santo Antônio do Pinhal,9989587,16110825,0.6200543181,"2,717,137",4296391,1.581220,26295
SP,3548302,Santo Expedito,5832144,9881918,0.5901834427,"367,288",678542,1.847438,13957
SP,3548401,Santópolis do Aguapeí,6835344,12022015,0.5685689604,"3,872,515",5186770,1.339380,23283
SP,3548500,Santos,745583970,1446176975,0.5155551379,"21,279,858",96387694,4.529527,12322249
SP,3548609,São Bento do Sapucaí,10874548,19271470,0.5642822374,"4,063,290",3209221,0.789808,47451
SP,3548708,São Bernardo do Campo,1048381400,2598570256,0.4034454705,"105,289,104",303962272,2.886930,15875132
SP,3548807,São Caetano do Sul,382144529,924782605,0.4132263376,"28,268,378",56759739,2.007888,4912342
SP,3548906,São Carlos,261991456,505990436,0.5177794613,"34,021,425",74852580,2.200160,2290001
SP,3549003,São Francisco,5525116,10605491,0.5209675355,"685,544",1064427,1.552674,15053
SP,3549102,São João da Boa Vista,85171227,181558195,0.4691125476,"8,262,305",24878674,3.011106,792836
SP,3549201,São João das Duas Pontes,5856112,10028705,0.5839349977,"1,480,357",2434091,1.644260,16569
SP,3549250,São João de Iracema,6146180,9723234,0.6321127273,"1,992,708",4087662,2.051310,17159
SP,3549300,São João do Pau d'Alho,6386616,9883243,0.6462065328,0,405473,#DIV/0!,18960
SP,3549409,São Joaquim da Barra,37618087,85497781,0.439989042,"779,714",5818402,7.462222,481573
SP,3549508,São José da Bela Vista,10706899,16898991,0.6335821486,"1,519,098",2244340,1.477416,69286
SP,3549607,São José do Barreiro,7661355,13678157,0.5601160589,"1,782,099",2687698,1.508164,14855
SP,3549706,São José do Rio Pardo,49043116,125792510,0.3898731001,"3,595,654",6728341,1.871243,502332
SP,3549805,São José do Rio Preto,398996728,952862217,0.4187349664,"37,974,656",113925958,3.000052,4007759
SP,3549904,São José dos Campos,589438745,1630358638,0.3615393151,"47,459,656",156727566,3.302333,10761048
SP,3549953,São Lourenço da Serra,15020643,28029637,0.5358843247,"659,278",1575843,2.390256,70669
SP,3550001,São Luís do Paraitinga,16526385,25476637,0.6486878651,"17,591,187",22670283,1.288730,39930
SP,3550100,São Manuel,44599770,76373426,0.5839697361,"1,442,212",7080967,4.909796,375512
SP,3550209,São Miguel Arcanjo,23075516,51317989,0.4496574487,"1,166,089",6961343,5.969822,206837
SP,3550308,São Paulo,10674644709,31581999237,0.3379977508,"2,747,793,030",3619259437,1.317151,197933954
SP,3550407,São Pedro,37282847,67402689,0.5531358979,"3,386,458",10058499,2.970213,181977
SP,3550506,São Pedro do Turvo,12475437,19063534,0.654413663,"1,390,699",2406260,1.730252,47635
SP,3550605,São Roque,80345908,180886013,0.4441797697,"1,715,512",24850724,14.485893,635250
SP,3550704,São Sebastião,236577230,488218170,0.4845727691,"3,938,233",27089307,6.878544,1397170
SP,3550803,São Sebastião da Grama,12704565,23780273,0.5342480594,"1,925,144",2170199,1.127292,76297
SP,3550902,São Simão,22279301,36533009,0.6098403027,"3,427,540",6966211,2.032423,110617
SP,3551009,São Vicente,360613479,614057507,0.5872633668,"36,330,180",89238078,2.456307,1462392
SP,3551108,Sarapuí,10072677,16251695,0.6197923978,0,650013,#DIV/0!,61124
SP,3551207,Sarutaiá,,,#DIV/0!,"1,825,658",1388397,0.760491,15065
SP,3551306,Sebastianópolis do Sul,9605625,14654944,0.6554528598,"998,499",1165444,1.167196,47358
SP,3551405,Serra Azul,,,#DIV/0!,"1,708,884",4393104,2.570744,36592
SP,3551504,Serrana,36217966,77715091,0.4660351751,"2,345,490",7658289,3.265113,352543
SP,3551603,Serra Negra,29172075,58889012,0.4953738226,"2,281,811",8677700,3.802988,161302
SP,3551702,Sertãozinho,136807346,307392414,0.4450576529,"6,492,604",25600948,3.943094,2126919
SP,3551801,Sete Barras,,,#DIV/0!,"1,700,955",2036979,1.197550,88560
SP,3551900,Severínia,20645588,35779610,0.5770210348,"2,030,758",5356417,2.637644,106734
SP,3552007,Silveiras,8090532,14787151,0.5471325766,"2,595,089",3930096,1.514436,23222
SP,3552106,Socorro,28872198,56792858,0.5083772742,"1,285,790",5246473,4.080350,213877
SP,3552205,Sorocaba,624695651,1461585735,0.4274095154,"30,089,915",154509816,5.134937,7195958
SP,3552304,Sud Mennucci,17595984,27694463,0.6353611084,"1,184,321",3186738,2.690772,88830
SP,3552403,Sumaré,271717836,487646582,0.5572023791,"18,230,218",56664178,3.108256,3501790
SP,3552502,Suzano,236322221,468198646,0.5047477672,"4,862,413",39088261,8.038861,2570001
SP,3552551,Suzanápolis,9925374,16839260,0.5894186716,"1,206,962",2686552,2.225879,52367
SP,3552601,Tabapuã,12299754,24442791,0.5032057739,"2,924,221",3536807,1.209487,78440
SP,3552700,Tabatinga,13409917,28925690,0.4635988588,"2,829,423",3712459,1.312090,81750
SP,3552809,Taboão da Serra,,,#DIV/0!,0,37720006,#DIV/0!,2144971
SP,3552908,Taciba,13290976,24031798,0.553057923,"739,200",1824245,2.467864,133313
SP,3553005,Taguaí,9547335,20289868,0.4705469389,"1,217,792",1970927,1.618443,75434
SP,3553104,Taiaçu,7269608,15004523,0.4844944369,"1,474,104",2170055,1.472118,35253
SP,3553203,Taiúva,7789299,14271902,0.5457786128,"1,901,500",3538129,1.860704,31777
SP,3553302,Tambaú,28775483,53956598,0.5333079587,"1,853,412",4169418,2.249590,174984
SP,3553401,Tanabi,29442309,52370945,0.562187854,"4,098,187",6994407,1.706708,154616
SP,3553500,Tapiraí,10907689,19414968,0.5618185282,"1,157,529",3364101,2.906279,34815
SP,3553609,Tapiratiba,14286628,26565690,0.5377849201,"3,812,205",6115865,1.604286,82932
SP,3553658,Taquaral,4327830,10236166,0.4227979663,"285,000",797630,2.798702,19209
SP,3553708,Taquaritinga,56740269,107394935,0.5283328214,"1,411,494",11738944,8.316683,347472
SP,3553807,Taquarituba,,,#DIV/0!,"1,664,443",6111123,3.671572,137249
SP,3553856,Taquarivaí,8690474,16049119,0.5414922992,"771,398",1951397,2.529690,44518
SP,3553906,Tarabai,10280988,15602397,0.6589364732,"265,640",1565228,5.892299,25299
SP,3553955,Tarumã,20817913,40377934,0.5155764809,"861,971",4389757,5.092694,172957
SP,3554003,Tatuí,101028598,208395942,0.4847915817,"2,442,506",12444565,5.094999,991892
SP,3554102,Taubaté,430706499,667617189,0.6451399175,"1,817,563",44079243,24.251834,4363171
SP,3554201,Tejupá,,,#DIV/0!,"1,751,090",1813975,1.035912,26952
SP,3554300,Teodoro Sampaio,24150039,47981794,0.5033167212,"2,586,771",4416048,1.707166,120241
SP,3554409,Terra Roxa,12849593,18913181,0.679398832,"884,987",1516588,1.713685,42335
SP,3554508,Tietê,54925146,97176079,0.5652126219,"1,793,730",5154602,2.873678,436055
SP,3554607,Timburi,,,#DIV/0!,"33,930",1054266,31.071795,14825
SP,3554656,Torre de Pedra,4616234,8528188,0.5412913569,"757,004",1150532,1.519850,7651
SP,3554706,Torrinha,11079455,17604908,0.6293389901,"651,902",1443005,2.213531,51086
SP,3554755,Trabiju,5561959,9395012,0.592011896,"733,071",1258842,1.717217,11141
SP,3554805,Tremembé,69131481,72384747,0.9550559182,"2,051,955",9081955,4.426001,175909
SP,3554904,Três Fronteiras,7538435,12859273,0.5862255762,"1,943,392",3258728,1.676825,26120
SP,3554953,Tuiuti,8583032,13247038,0.6479208808,"728,702",698243,0.958201,30365
SP,3555000,Tupã,51933777,104599082,0.4965031784,"8,910,795",19376769,2.174528,474139
SP,3555109,Tupi Paulista,19637117,29777642,0.6594584295,"1,647,430",2477205,1.503678,85737
SP,3555208,Turiúba,6505759,11486038,0.5664058735,"676,300",2245926,3.320902,22277
SP,3555307,Turmalina,6100508,11142339,0.5475069262,450,2362561,5250.135556,16747
SP,3555356,Ubarana,13439833,18359256,0.7320467038,"1,557,488",3040775,1.952359,37433
SP,3555406,Ubatuba,91735855,210548892,0.4356985888,"6,136,773",13926174,2.269299,410743
SP,3555505,Ubirajara,7751092,12764031,0.607260484,"1,603,677",4879034,3.042405,25238
SP,3555604,Uchoa,15497204,24146563,0.641797521,"4,872,789",5534806,1.135860,59854
SP,3555703,União Paulista,5659433,9858762,0.574051129,"959,777",1421934,1.481525,20205
SP,3555802,Urânia,9091356,14851039,0.612169669,"1,467,734",3822942,2.604655,50351
SP,3555901,Uru,,,#DIV/0!,"704,611",1487929,2.111703,18629
SP,3556008,Urupês,17511063,26984543,0.6489293806,"1,154,683",2981798,2.582352,81236
SP,3556107,Valentim Gentil,11745295,22881767,0.5133036702,"3,742,693",4018552,1.073706,89302
SP,3556206,Valinhos,185703710,323271004,0.5744521092,"5,453,607",22989601,4.215485,1600297
SP,3556305,Valparaíso,26695430,48294784,0.5527601076,"2,303,657",6308698,2.738558,175571
SP,3556354,Vargem,10093330,16719502,0.6036860261,"642,991",1843494,2.867059,32953
SP,3556404,Vargem Grande do Sul,35310224,63510853,0.5559714877,"2,361,377",9222925,3.905740,217926
SP,3556453,Vargem Grande Paulista,51944250,89401359,0.5810230496,"1,262,332",10617284,8.410848,335036
SP,3556503,Várzea Paulista,89712171,170334913,0.5266810502,"628,961",13974932,22.219072,719943
SP,3556602,Vera Cruz,,,#DIV/0!,"705,317",2392670,3.392334,51537
SP,3556701,Vinhedo,,,#DIV/0!,"6,519,029",35620158,5.464029,2996419
SP,3556800,Viradouro,21138287,36659103,0.5766176704,"2,225,890",3253327,1.461585,76755
SP,3556909,Vista Alegre do Alto,12913976,22103402,0.5842528777,"376,529",1476028,3.920088,74594
SP,3556958,Vitória Brasil,4975430,8178169,0.6083793825,"296,377",452730,1.527549,10447
SP,3557006,Votorantim,,,#DIV/0!,"673,583",16462206,24.439768,933198
SP,3557105,Votuporanga,72879517,154641540,0.4712803338,"16,519,118",34590586,2.093973,598708
SP,3557154,Zacarias,8142057,16101993,0.5056552587,"767,797",1370572,1.785071,24266
SP,3557204,Chavantes,16546803,27624801,0.598983613,"431,258",1764640,4.091839,113923
SP,3557303,Estiva Gerbi,15165826,23947659,0.6332905556,"902,390",1920272,2.127985,86917
SP,3599919,Santo Amaro,,,#DIV/0!,,,#DIV/0!,
TO,1700251,Abreulândia,3390173,7233674,0.468665375,"14,400",532883,37.005764,8527
TO,1700301,Aguiarnópolis,6133233,10182060,0.6023567985,20,867040,43352.000000,28353
TO,1700350,Aliança do Tocantins,7119104,11331037,0.6282835151,"345,729",753189,2.178553,23394
TO,1700400,Almas,,,#DIV/0!,"1,178,661",735334,0.623873,21128
TO,1700707,Alvorada,9691802,16663871,0.5816056694,"1,178,807",3042649,2.581127,66214
TO,1701002,Ananás,9161485,12461121,0.7352054858,"1,811,129",1454664,0.803181,30153
TO,1701051,Angico,4254127,7549686,0.5634839764,"995,140",997509,1.002381,10674
TO,1701101,Aparecida do Rio Negro,4238234,8049745,0.5265053304,"290,327",745751,2.568663,17617
TO,1701309,Aragominas,5136853,9450818,0.5435352927,"603,861",249547,0.413253,20104
TO,1701903,Araguacema,5213586,10246798,0.5088014951,"385,469",931938,2.417672,19390
TO,1702000,Araguaçu,8563722,14102937,0.6072296551,"148,750",636570,4.279462,52512
TO,1702109,Araguaína,102986550,209520881,0.4915335855,"15,783,934",22470815,1.423651,857958
TO,1702158,Araguanã,5464422,9326458,0.5859054427,"3,202,896",3599007,1.123673,19678
TO,1702208,Araguatins,,,#DIV/0!,"1,675,091",5871572,3.505225,88816
TO,1702307,Arapoema,6460910,10223477,0.6319679847,"810,227",884989,1.092273,29501
TO,1702406,Arraias,8001636,12716561,0.6292295308,"1,054,920",591924,0.561108,65371
TO,1702554,Augustinópolis,10661104,18470610,0.5771928258,"688,189",1037894,1.508152,45353
TO,1702703,Aurora do Tocantins,3306200,6352786,0.5204330947,"1,104,462",1035888,0.937912,12603
TO,1702901,Axixá do Tocantins,9269482,14536915,0.6376512379,"2,788,759",3453875,1.238499,24148
TO,1703008,Babaçulândia,10434825,14142203,0.737850043,"142,025",426007,2.999525,41312
TO,1703057,Bandeirantes do Tocantins,4266724,9317597,0.4579211021,"310,121",584246,1.883928,24275
TO,1703073,Barra do Ouro,4597051,8110938,0.5667717643,"239,356",413509,1.727588,14483
TO,1703107,Barrolândia,4609186,8257965,0.5581503315,"1,316,270",3044761,2.313174,18845
TO,1703206,Bernardo Sayão,,,#DIV/0!,"321,748",1049006,3.260333,23526
TO,1703305,Bom Jesus do Tocantins,5301358,7537262,0.703353327,"661,086",1495521,2.262218,15950
TO,1703602,Brasilândia do Tocantins,4735420,7387716,0.6409856404,"390,086",671794,1.722167,10533
TO,1703701,Brejinho de Nazaré,,,#DIV/0!,"530,001",697086,1.315254,26139
TO,1703800,Buriti do Tocantins,6392797,10817032,0.5909936591,"855,603",703427,0.822141,22164
TO,1703826,Cachoeirinha,,,#DIV/0!,"1,145,947",1468027,1.281061,6068
TO,1703842,Campos Lindos,8419003,12871252,0.6540935875,"430,368",550550,1.279255,109797
TO,1703867,Cariri do Tocantins,5858883,11532046,0.5080523224,"892,829",1902410,2.130765,31047
TO,1703883,Carmolândia,,,#DIV/0!,"34,405",411301,11.954770,11698
TO,1703891,Carrasco Bonito,5470891,8734679,0.626341336,"783,673",1052613,1.343179,9208
TO,1703909,Caseara,4577136,8363818,0.5472544243,"772,601",339343,0.439222,15955
TO,1704105,Centenário,3946338,7635331,0.5168522465,"778,008",1732393,2.226703,8236
TO,1704600,Chapada de Areia,2850016,6340394,0.4495015033,"311,312",2326265,7.472455,5917
TO,1705102,Chapada da Natividade,4083215,7604615,0.5369391055,"1,427,829",1750357,1.225887,15893
TO,1705508,Colinas do Tocantins,30877261,50708645,0.6089151273,"3,323,858",9523915,2.865320,127529
TO,1705557,Combinado,,,#DIV/0!,0,1323238,#DIV/0!,16840
TO,1705607,Conceição do Tocantins,4079572,7915040,0.5154202355,"687,030",1070058,1.557512,12060
TO,1706001,Couto de Magalhães,5612263,9161509,0.6125915027,"1,455,976",1465463,1.006516,19040
TO,1706100,Cristalândia,5499122,9740380,0.5645695205,"1,081,916",965329,0.892240,27879
TO,1706258,Crixás do Tocantins,3170076,8477429,0.3739431508,"1,013,158",2514664,2.482006,10548
TO,1706506,Darcinópolis,5837979,9569065,0.6100888079,"1,066,422",1009359,0.946491,23533
TO,1707009,Dianópolis,13922371,24943196,0.5581630637,0,3372137,#DIV/0!,97897
TO,1707108,Divinópolis do Tocantins,7586569,10738027,0.7065142285,"796,956",700169,0.878554,25030
TO,1707207,Dois Irmãos do Tocantins,5431412,10304131,0.5271101019,"1,953,099",2199509,1.126163,27450
TO,1707306,Dueré,4929401,9241366,0.5334061301,"574,441",1218419,2.121050,30658
TO,1707405,Esperantina,9399663,14980974,0.6274400313,"1,856,565",2571165,1.384904,21895
TO,1707553,Fátima,,,#DIV/0!,"539,039",819922,1.521080,16248
TO,1707652,Figueirópolis,,,#DIV/0!,"542,130",1014670,1.871638,34116
TO,1707702,Filadélfia,7101301,11664076,0.6088181232,0,181501,#DIV/0!,31434
TO,1708205,Formoso do Araguaia,17684664,28806073,0.6139213678,"17,812,519",19715415,1.106829,134077
TO,1708254,Fortaleza do Tabocão,4959160,7961154,0.6229197961,"1,621,638",1861316,1.147800,24790
TO,1708304,Goianorte,3337428,8483161,0.3934179339,"423,588",1441381,3.402789,20150
TO,1709005,Goiatins,,,#DIV/0!,"242,627",719867,2.966970,46772
TO,1709302,Guaraí,20299409,33133368,0.6126575875,"1,794,534",2250403,1.254032,135088
TO,1709500,Gurupi,99016874,147524905,0.6711875159,"9,664,521",15193430,1.572083,492113
TO,1709807,Ipueiras,3575632,6604036,0.5414314009,"589,481",1024540,1.738038,8368
TO,1710508,Itacajá,6113503,10888565,0.5614608548,"881,151",1489304,1.690181,25465
TO,1710706,Itaguatins,7067191,10781013,0.6555219397,"71,135",1197080,16.828332,16860
TO,1710904,Itapiratins,4980064,7873866,0.6324801399,0,148249,#DIV/0!,16346
TO,1711100,Itaporã do Tocantins,3264800,6981121,0.4676613457,"785,789",854321,1.087215,13732
TO,1711506,Jaú do Tocantins,5398630,10042042,0.5376028342,"402,484",821678,2.041515,14864
TO,1711803,Juarina,3692731,6733235,0.5484334016,"1,113,744",1299803,1.167057,8215
TO,1711902,Lagoa da Confusão,10361481,17212256,0.6019827271,"2,099,100",2572694,1.225618,135203
TO,1711951,Lagoa do Tocantins,4644977,8257136,0.5625409585,"1,572,069",1738380,1.105791,9105
TO,1712009,Lajeado,10782426,20348228,0.5298951038,"60,316",2406034,39.890609,11959
TO,1712157,Lavandeira,,,#DIV/0!,"796,117",877594,1.102342,5727
TO,1712405,Lizarda,,,#DIV/0!,"648,491",1232877,1.901149,9094
TO,1712454,Luzinópolis,3863863,6916152,0.5586723844,"1,479,302",1718559,1.161737,8294
TO,1712504,Marianópolis do Tocantins,6584947,9672431,0.6807953992,"143,325",606947,4.234760,19300
TO,1712702,Mateiros,4533384,8728864,0.5193555021,"607,150",904859,1.490338,31447
TO,1712801,Maurilândia do Tocantins,,,#DIV/0!,"1,081,386",1147973,1.061576,8557
TO,1713205,Miracema do Tocantins,22835588,35826363,0.6373962026,"2,944,247",6543309,2.222405,265557
TO,1713304,Miranorte,,,#DIV/0!,"746,687",1248829,1.672493,47118
TO,1713601,Monte do Carmo,6394692,11447308,0.5586197206,"222,305",262943,1.182802,44189
TO,1713700,Monte Santo do Tocantins,3868656,7224614,0.5354827437,"837,502",1467118,1.751779,9057
TO,1713809,Palmeiras do Tocantins,,,#DIV/0!,"462,170",5729178,12.396247,20427
TO,1713957,Muricilândia,4291966,7512158,0.5713359821,"64,527",76876,1.191373,14589
TO,1714203,Natividade,6321309,11060777,0.5715067629,"1,641,020",1715950,1.045661,31015
TO,1714302,Nazaré,4475740,7935090,0.5640439807,"611,614",880677,1.439924,11684
TO,1714880,Nova Olinda,9163476,14215924,0.6445923372,"555,474",1965461,3.538352,66447
TO,1715002,Nova Rosalândia,3323885,7129508,0.4662151805,"578,799",1512122,2.612515,11008
TO,1715101,Novo Acordo,4873425,8004298,0.6088510606,"1,086,261",1630032,1.500590,10877
TO,1715150,Novo Alegre,3626356,6103297,0.594163485,"611,531",1083586,1.771924,7503
TO,1715259,Novo Jardim,3862941,7119071,0.5426187603,"270,622",493255,1.822668,11602
TO,1715507,Oliveira de Fátima,,,#DIV/0!,"375,753",738650,1.965784,5584
TO,1715705,Palmeirante,,,#DIV/0!,"265,777",432326,1.626652,20222
TO,1715754,Palmeirópolis,6688460,11047273,0.6054399391,"1,063,063",1600958,1.505986,30474
TO,1716109,Paraíso do Tocantins,31728541,54529572,0.5818593441,"2,802,724",3808147,1.358731,260416
TO,1716208,Paranã,10321937,20366278,0.5068150623,"125,000",645861,5.166888,80387
TO,1716307,Pau D'Arco,,,#DIV/0!,"2,077,647",2148427,1.034067,18803
TO,1716505,Pedro Afonso,12688408,21185550,0.5989180239,"356,492",1485534,4.167085,98491
TO,1716604,Peixe,,,#DIV/0!,"152,069",2732458,17.968541,149034
TO,1716653,Pequizeiro,,,#DIV/0!,"963,000",1680933,1.745517,19548
TO,1716703,Colméia,5983936,11005280,0.54373322,"1,146,648",607981,0.530225,34842
TO,1717008,Pindorama do Tocantins,,,#DIV/0!,"644,147",633735,0.983836,15297
TO,1717206,Piraquê,4153221,7065110,0.5878494563,0,177794,#DIV/0!,15665
TO,1717503,Pium,,,#DIV/0!,"1,264,515",1819684,1.439037,34205
TO,1717800,Ponte Alta do Bom Jesus,,,#DIV/0!,"1,279,846",1707946,1.334494,13052
TO,1717909,Ponte Alta do Tocantins,,,#DIV/0!,"1,166,778",1390315,1.191585,22433
